numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
70624,Objets abandonnés,Objets infestés de punaises de lit,"21 Rue du Vieux Colombier, 75006 PARIS",75006,Paris 06,6,RENNES,2023-07-28,2023,7,Android,Ramen,G2023G070624,"{'type': 'Feature', 'geometry': {'coordinates': [2.33023929627527, 48.851703643006616], 'type': 'Point'}, 'properties': {}}","{'lon': 2.33023929627527, 'lat': 48.851703643006616}",2023-07
63686,Objets abandonnés,Autres objets encombrants abandonnés,"77 Rue Boileau, 75016 PARIS",75016,Paris 16,16,AUTEUIL SUD,2023-07-26,2023,7,Android,Ramen,G2023G063686,"{'type': 'Feature', 'geometry': {'coordinates': [2.2626144883462818, 48.841159819460245], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2626144883462818, 'lat': 48.841159819460245}",2023-07
66218,Objets abandonnés,Autres objets encombrants abandonnés,"3 Rue Richard Lenoir, 75011 PARIS",75011,Paris 11,11,LEON BLUM - FOLIE-REGNAULT,2023-07-27,2023,7,Android,Ramen,G2023G066218,"{'type': 'Feature', 'geometry': {'coordinates': [2.382459640200328, 48.8542709340971], 'type': 'Point'}, 'properties': {}}","{'lon': 2.382459640200328, 'lat': 48.8542709340971}",2023-07
64422,Propreté,Déchets et/ou salissures divers,"128 Boulevard de Charonne, 75020 PARIS",75020,Paris 20,20,REUNION - PERE LACHAISE,2023-07-26,2023,7,Android,DPE-STPP-DT,G2023G064422,"{'type': 'Feature', 'geometry': {'coordinates': [2.3953785889969983, 48.85537719620073], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3953785889969983, 'lat': 48.85537719620073}",2023-07
70712,"Autos, motos, vélos, trottinettes...",Automobile ou autre véhicule motorisé en stationnement gênant,"128 Rue des Grands Champs, 75020 PARIS",75020,Paris 20,20,PLAINE LAGNY,2023-07-28,2023,7,IOPage DMR Paris.fr application,DPMP-SCOP,A2023G070712,"{'type': 'Feature', 'geometry': {'coordinates': [2.4081394667908373, 48.852321623715554], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4081394667908373, 'lat': 48.852321623715554}",2023-07
68217,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","12 Boulevard de Reims, 75017 PARIS",75017,Paris 17,17,CHAMPERRET - BERTHIER,2023-07-27,2023,7,IOPage DMR Paris.fr application,graffitis,A2023G068217,"{'type': 'Feature', 'geometry': {'coordinates': [2.2986631387611047, 48.89118957469935], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2986631387611047, 'lat': 48.89118957469935}",2023-07
68045,Voirie et espace public,Chantier : Chantier de voirie sans barrière ou information et présentant un danger,"5 place Jussieu, 75005 PARIS",75005,Paris 05,5,SAINT - VICTOR,2023-07-27,2023,7,Page DMR Paris.fr,DVD,S2023G068045,"{'type': 'Feature', 'geometry': {'coordinates': [2.3549549582052904, 48.84573364186899], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3549549582052904, 'lat': 48.84573364186899}",2023-07
68308,Propreté,"Propreté des équipements de collecte des déchets : Bac à ordure ménagères abandonné, sale ou débordant","14 avenue Claude Vellefaux, 75010 PARIS",75010,Paris 10,10,FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2023-07-27,2023,7,Page DMR Paris.fr,DPE-STPP-DT,S2023G068308,"{'type': 'Feature', 'geometry': {'coordinates': [2.370099306785111, 48.872840880551095], 'type': 'Point'}, 'properties': {}}","{'lon': 2.370099306785111, 'lat': 48.872840880551095}",2023-07
67809,"Arbres, végétaux et animaux",Herbes éparses,"35 Rue du Moulin Vert, 75014 PARIS",75014,Paris 14,14,PERNETY,2023-07-27,2023,7,Android,DPE-STPP-DT,G2023G067809,"{'type': 'Feature', 'geometry': {'coordinates': [2.3224489684688936, 48.83002853320786], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3224489684688936, 'lat': 48.83002853320786}",2023-07
68031,Objets abandonnés,Autres objets encombrants abandonnés,"6 Rue Vidal de la Blache, 75020 PARIS",75020,Paris 20,20,GAMBETTA,2023-07-27,2023,7,Android,Ramen,G2023G068031,"{'type': 'Feature', 'geometry': {'coordinates': [2.4105708597772435, 48.869167327206526], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4105708597772435, 'lat': 48.869167327206526}",2023-07
25585,"Graffitis, tags, affiches et autocollants","[] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","49 Rue de Miromesnil, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-02-09,2024,2,Android,DPE-STPP-Fonctionnelle,G2024B025585,"{'type': 'Feature', 'geometry': {'coordinates': [2.315734862728007, 48.87445831240774], 'type': 'Point'}, 'properties': {}}","{'lon': 2.315734862728007, 'lat': 48.87445831240774}",2024-02
70945,Objets abandonnés,Autres objets encombrants abandonnés,"11 Rue du Château d'Eau, 75010 PARIS",75010,Paris 10,10,CHATEAU D'EAU - LANCRY,2023-07-29,2023,7,Android,Ramen,G2023G070945,"{'type': 'Feature', 'geometry': {'coordinates': [2.361036777120213, 48.86961746082781], 'type': 'Point'}, 'properties': {}}","{'lon': 2.361036777120213, 'lat': 48.86961746082781}",2023-07
72384,"Autos, motos, vélos, trottinettes...",Automobile ou autre véhicule motorisé en stationnement gênant,"14 Villa Saint-Mandé, 75012 PARIS",75012,Paris 12,12,NATION - PICPUS,2023-07-29,2023,7,IOPage DMR Paris.fr application,DPMP-SCOP,A2023G072384,"{'type': 'Feature', 'geometry': {'coordinates': [2.400252342100102, 48.84638214011523], 'type': 'Point'}, 'properties': {}}","{'lon': 2.400252342100102, 'lat': 48.84638214011523}",2023-07
69200,"Graffitis, tags, affiches et autocollants",[] Affiches sur armoire de trottoir à traiter par la Fonctionnelle,"115 Avenue Ledru Rollin, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2023-07-28,2023,7,Android,DPE-STPP-Fonctionnelle,G2023G069200,"{'type': 'Feature', 'geometry': {'coordinates': [2.377432108251162, 48.853500365567726], 'type': 'Point'}, 'properties': {}}","{'lon': 2.377432108251162, 'lat': 48.853500365567726}",2023-07
62772,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"14 Avenue Pierre 1er de Serbie, 75116 PARIS",75116,Paris 16,16,CHAILLOT,2023-07-25,2023,7,IOPage DMR Paris.fr application,DPMP-Divisions,A2023G062772,"{'type': 'Feature', 'geometry': {'coordinates': [2.297580242454256, 48.866409300868426], 'type': 'Point'}, 'properties': {}}","{'lon': 2.297580242454256, 'lat': 48.866409300868426}",2023-07
63122,Objets abandonnés,Autres objets encombrants abandonnés,"2 Rue Gustave Larroumet, 75015 PARIS",75015,Paris 15,15,SAINT - LAMBERT,2023-07-25,2023,7,IOPage DMR Paris.fr application,Ramen,A2023G063122,"{'type': 'Feature', 'geometry': {'coordinates': [2.2965822222403722, 48.843338011778414], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2965822222403722, 'lat': 48.843338011778414}",2023-07
65764,Objets abandonnés,Cartons ou sacs de déchets ménagers,"58 rue de la Convention, 75015 PARIS",75015,Paris 15,15,CITROEN - BOUCICAUT,2023-07-26,2023,7,Page DMR Paris.fr,DPE-STPP-DT,S2023G065764,"{'type': 'Feature', 'geometry': {'coordinates': [2.282934903513342, 48.843242644257835], 'type': 'Point'}, 'properties': {}}","{'lon': 2.282934903513342, 'lat': 48.843242644257835}",2023-07
65669,Propreté,"Propreté du sol : Déchets et/ou salissures en pied d'arbre, dans une jardinière ou un espace végétalisé","17 Rue Mesnil, 75116 PARIS",75116,Paris 16,16,PORTE DAUPHINE,2023-07-26,2023,7,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023G065669,"{'type': 'Feature', 'geometry': {'coordinates': [2.285379171061489, 48.869277952761955], 'type': 'Point'}, 'properties': {}}","{'lon': 2.285379171061489, 'lat': 48.869277952761955}",2023-07
70265,Objets abandonnés,Chariot de supermarché,"3 rue du Docteur Labbé, 75020 PARIS",75020,Paris 20,20,GAMBETTA,2023-07-28,2023,7,Page DMR Paris.fr,Ramen,S2023G070265,"{'type': 'Feature', 'geometry': {'coordinates': [2.409906149577241, 48.86993408102156], 'type': 'Point'}, 'properties': {}}","{'lon': 2.409906149577241, 'lat': 48.86993408102156}",2023-07
64154,Propreté,Déchets et/ou salissures divers,"12 boulevard du Fort de Vaux, 75017 PARIS",75017,Paris 17,17,PEREIRE - MALESHERBES,2023-07-26,2023,7,Android,DPE-STPP-DT,G2023G064154,"{'type': 'Feature', 'geometry': {'coordinates': [2.3023145195249697, 48.8932418811181], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3023145195249697, 'lat': 48.8932418811181}",2023-07
69087,"Graffitis, tags, affiches et autocollants",Graffitis sur rideau métallique,"17 Rue Lechapelais, 75017 PARIS",75017,Paris 17,17,BATIGNOLLES - CARDINET,2023-07-28,2023,7,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023G069087,"{'type': 'Feature', 'geometry': {'coordinates': [2.3250303274202344, 48.88561630179893], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3250303274202344, 'lat': 48.88561630179893}",2023-07
68750,Objets abandonnés,Autres objets encombrants abandonnés,"83 avenue de Saint-Ouen, 75018 PARIS",75018,Paris 17,17,LA FOURCHE - GUY MOQUET,2023-07-28,2023,7,Android,Ramen,G2023G068750,"{'type': 'Feature', 'geometry': {'coordinates': [2.3273646837011497, 48.89331054620772], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3273646837011497, 'lat': 48.89331054620772}",2023-07
68839,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","217 Boulevard Macdonald, 75019 PARIS",75019,Paris 19,19,ROSA PARKS - MACDONALD,2023-07-28,2023,7,Android,graffitis,G2023G068839,"{'type': 'Feature', 'geometry': {'coordinates': [2.371482133902836, 48.89863967793817], 'type': 'Point'}, 'properties': {}}","{'lon': 2.371482133902836, 'lat': 48.89863967793817}",2023-07
66343,Objets abandonnés,Autres objets encombrants abandonnés,"192 Boulevard de la Villette, 75019 PARIS",75019,Paris 19,19,SECRETAN,2023-07-27,2023,7,Android,Ramen,G2023G066343,"{'type': 'Feature', 'geometry': {'coordinates': [2.3703606131761386, 48.882041929996994], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3703606131761386, 'lat': 48.882041929996994}",2023-07
62771,Propreté,Déchets et/ou salissures divers,"17 Allée Adrienne Lecouvreur, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2023-07-25,2023,7,IOPage DMR Paris.fr application,DEVE,A2023G062771,"{'type': 'Feature', 'geometry': {'coordinates': [2.29821848842052, 48.85728072987786], 'type': 'Point'}, 'properties': {}}","{'lon': 2.29821848842052, 'lat': 48.85728072987786}",2023-07
66498,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","79 Rue de Wattignies, 75012 PARIS",75012,Paris 12,12,VALLEE DE FECAMP,2023-07-27,2023,7,Android,graffitis,G2023G066498,"{'type': 'Feature', 'geometry': {'coordinates': [2.399875402681716, 48.83492278974671], 'type': 'Point'}, 'properties': {}}","{'lon': 2.399875402681716, 'lat': 48.83492278974671}",2023-07
65342,Voirie et espace public,Feux tricolores  : Matériel détérioré,"23 Quai de l'Oise, 75019 PARIS",75019,Paris 19,19,PONT DE FLANDRE,2023-07-26,2023,7,Android,CIELIS,G2023G065342,"{'type': 'Feature', 'geometry': {'coordinates': [2.3844363688351695, 48.89117050061277], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3844363688351695, 'lat': 48.89117050061277}",2023-07
67355,Objets abandonnés,Autres objets encombrants abandonnés,"13 Rue Faidherbe, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2023-07-27,2023,7,Android,Ramen,G2023G067355,"{'type': 'Feature', 'geometry': {'coordinates': [2.3835594656518486, 48.85153961117854], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3835594656518486, 'lat': 48.85153961117854}",2023-07
64342,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","52 rue des Martyrs, 75009 PARIS",75009,Paris 09,9,PIGALLE - MARTYRS,2023-07-26,2023,7,Android,graffitis,G2023G064342,"{'type': 'Feature', 'geometry': {'coordinates': [2.3405225270753585, 48.87957382096329], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3405225270753585, 'lat': 48.87957382096329}",2023-07
64503,Voirie et espace public,Trappes ou grilles au sol : [] Autre trappe ou grille au sol endommagée ou absente - ENEDIS,"28m Boulevard Haussmann, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2023-07-26,2023,7,IOPage DMR Paris.fr application,ENEDIS,A2023G064503,"{'type': 'Feature', 'geometry': {'coordinates': [2.335048914564088, 48.872718810360425], 'type': 'Point'}, 'properties': {}}","{'lon': 2.335048914564088, 'lat': 48.872718810360425}",2023-07
69739,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"12 Rue Milton, 75009 PARIS",75009,Paris 09,9,PIGALLE - MARTYRS,2023-07-28,2023,7,IOPage DMR Paris.fr application,DPMP-Divisions,A2023G069739,"{'type': 'Feature', 'geometry': {'coordinates': [2.340954304135344, 48.877887724747545], 'type': 'Point'}, 'properties': {}}","{'lon': 2.340954304135344, 'lat': 48.877887724747545}",2023-07
64147,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","54 Rue Lamartine, 75009 PARIS",75009,Paris 09,9,PIGALLE - MARTYRS,2024-02-22,2024,2,IOPage DMR Paris.fr application,graffitis,A2024B064147,"{'type': 'Feature', 'geometry': {'coordinates': [2.340103864373681, 48.87667083634212], 'type': 'Point'}, 'properties': {}}","{'lon': 2.340103864373681, 'lat': 48.87667083634212}",2024-02
71844,Voirie et espace public,"Chaussées : Affaissement, trou, bosse, pavé arraché","134 Rue Lecourbe, 75015 PARIS",75015,Paris 15,15,SAINT - LAMBERT,2023-07-29,2023,7,IOPage DMR Paris.fr application,DVD,A2023G071844,"{'type': 'Feature', 'geometry': {'coordinates': [2.300715684857443, 48.842048644269596], 'type': 'Point'}, 'properties': {}}","{'lon': 2.300715684857443, 'lat': 48.842048644269596}",2023-07
64386,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","22 Passage Turquetil, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2023-07-26,2023,7,Android,graffitis,G2023G064386,"{'type': 'Feature', 'geometry': {'coordinates': [2.3930966856893505, 48.85221862710107], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3930966856893505, 'lat': 48.85221862710107}",2023-07
